0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	0.0
12	0.0
13	0.0
14	0.0
15	0.0625
16	0.058823529411764705
17	0.1111111111111111
18	0.15789473684210525
19	0.2
20	0.3333333333333333
21	0.5909090909090909
22	0.782608695652174
23	0.9166666666666666
24	1.0
25	1.1153846153846154
26	1.1851851851851851
27	1.2857142857142858
28	1.3103448275862069
29	1.2666666666666666
30	1.2258064516129032
31	1.25
32	1.2424242424242424
33	1.2647058823529411
34	1.3142857142857143
35	1.5555555555555556
36	1.7297297297297298
37	2.0526315789473686
38	2.6923076923076925
39	3.175
40	3.5365853658536586
41	4.023809523809524
42	4.3023255813953485
43	4.431818181818182
44	4.5777777777777775
45	4.760869565217392
46	4.74468085106383
47	4.8125
48	4.755102040816326
49	4.66
50	4.588235294117647
51	4.519230769230769
52	4.471698113207547
53	4.407407407407407
54	4.345454545454546
55	4.267857142857143
56	4.192982456140351
57	4.120689655172414
58	4.0508474576271185
59	3.9833333333333334
60	3.918032786885246
61	3.8548387096774195
62	3.7936507936507935
63	3.734375
64	3.707692307692308
65	3.712121212121212
66	3.7761194029850746
67	3.911764705882353
68	4.086956521739131
69	4.257142857142857
70	4.352112676056338
71	4.458333333333333
72	4.493150684931507
73	4.581081081081081
74	4.613333333333333
75	4.605263157894737
76	4.597402597402597
77	4.564102564102564
78	4.518987341772152
79	4.4625
80	4.407407407407407
81	4.378048780487805
82	4.337349397590361
83	4.285714285714286
84	4.258823529411765
85	4.22093023255814
86	4.172413793103448
87	4.181818181818182
88	4.179775280898877
89	4.222222222222222
90	4.263736263736264
91	4.282608695652174
92	4.354838709677419
93	4.372340425531915
94	4.421052631578948
95	4.427083333333333
96	4.43298969072165
97	4.418367346938775
98	4.424242424242424
99	4.39
100	4.366336633663367
101	4.323529411764706
102	4.310679611650485
103	4.278846153846154
104	4.247619047619048
105	4.2075471698113205
106	4.196261682242991
107	4.231481481481482
108	4.220183486238532
109	4.1909090909090905
110	4.198198198198198
111	4.160714285714286
112	4.132743362831858
113	4.12280701754386
114	4.095652173913043
115	4.068965517241379
116	4.042735042735043
117	4.008474576271187
118	3.9747899159663866
119	3.95
120	3.9173553719008263
121	3.8934426229508197
122	3.861788617886179
123	3.838709677419355
124	3.816
125	3.8174603174603177
126	3.8031496062992125
127	3.8046875
128	3.7906976744186047
129	3.769230769230769
130	3.7938931297709924
131	3.8333333333333335
132	3.8421052631578947
133	3.8507462686567164
134	3.8740740740740742
135	3.9191176470588234
136	3.934306569343066
137	3.927536231884058
138	3.9784172661870505
139	4.0285714285714285
140	4.078014184397163
141	4.176056338028169
142	4.258741258741258
143	4.347222222222222
144	4.531034482758621
145	4.6438356164383565
146	4.789115646258503
147	4.891891891891892
148	4.953020134228188
149	4.993333333333333
150	5.0198675496688745
151	5.019736842105263
152	5.019607843137255
153	5.0064935064935066
154	5.019354838709678
155	4.993589743589744
156	4.980891719745223
157	4.955696202531645
158	4.943396226415095
159	4.91875
160	4.888198757763975
161	4.8580246913580245
162	4.828220858895706
163	4.798780487804878
164	4.7696969696969695
165	4.740963855421687
166	4.712574850299402
167	4.684523809523809
168	4.65680473372781
169	4.629411764705883
170	4.60233918128655
171	4.575581395348837
172	4.5491329479768785
173	4.5344827586206895
174	4.514285714285714
175	4.488636363636363
176	4.468926553672317
177	4.443820224719101
178	4.430167597765363
179	4.416666666666667
180	4.392265193370166
181	4.3791208791208796
182	4.366120218579235
183	4.342391304347826
184	4.318918918918919
185	4.317204301075269
186	4.336898395721925
187	4.382978723404255
188	4.375661375661376
189	4.38421052631579
190	4.403141361256544
191	4.432291666666667
192	4.461139896373057
193	4.494845360824742
194	4.523076923076923
195	4.581632653061225
196	4.634517766497462
197	4.646464646464646
198	4.633165829145729
199	4.63
200	4.616915422885572
201	4.594059405940594
202	4.596059113300493
203	4.583333333333333
204	4.580487804878048
205	4.587378640776699
206	4.565217391304348
207	4.543269230769231
208	4.521531100478469
209	4.504761904761905
210	4.497630331753554
211	4.481132075471698
212	4.464788732394366
213	4.44392523364486
214	4.423255813953489
215	4.402777777777778
216	4.382488479262673
217	4.362385321100917
218	4.342465753424658
219	4.322727272727272
220	4.3031674208144794
221	4.283783783783784
222	4.26457399103139
223	4.245535714285714
224	4.226666666666667
225	4.207964601769912
226	4.18942731277533
227	4.171052631578948
228	4.152838427947598
229	4.1347826086956525
230	4.121212121212121
231	4.103448275862069
232	4.085836909871245
233	4.068376068376068
234	4.0638297872340425
235	4.055084745762712
236	4.046413502109704
237	4.03781512605042
238	4.03347280334728
239	4.025
240	4.029045643153527
241	4.024793388429752
242	4.02880658436214
243	4.024590163934426
244	4.020408163265306
245	4.012195121951219
246	4.004048582995951
247	4.0
248	4.008032128514056
249	4.012
250	4.0239043824701195
251	4.01984126984127
252	4.003952569169961
253	4.0
254	3.984313725490196
255	3.97265625
256	3.9610894941634243
257	3.949612403100775
258	3.942084942084942
259	3.9307692307692306
260	3.9195402298850577
261	3.9122137404580153
262	3.9049429657794676
263	3.9053030303030303
264	3.90188679245283
265	3.9097744360902253
266	3.906367041198502
267	3.9029850746268657
268	3.899628252788104
269	3.9
270	3.918819188191882
271	3.948529411764706
272	3.9413919413919416
273	3.9452554744525545
274	3.963636363636364
275	3.9782608695652173
276	3.9891696750902526
277	3.9820143884892087
278	3.982078853046595
279	3.9714285714285715
280	3.96085409252669
281	3.9468085106382977
282	3.9363957597173145
283	3.9225352112676055
284	3.9087719298245616
285	3.9195804195804196
286	3.9442508710801394
287	3.9930555555555554
288	4.055363321799308
289	4.186206896551724
290	4.319587628865979
291	4.445205479452055
292	4.590443686006826
293	4.714285714285714
294	4.803389830508475
295	4.827702702702703
296	4.858585858585859
297	4.875838926174497
298	4.8762541806020065
299	4.87
300	4.8604651162790695
301	4.8509933774834435
302	4.8349834983498345
303	4.819078947368421
304	4.80327868852459
305	4.787581699346405
306	4.7752442996742674
307	4.759740259740259
308	4.744336569579288
309	4.7290322580645165
310	4.713826366559486
311	4.698717948717949
312	4.686900958466453
313	4.671974522292993
314	4.6571428571428575
315	4.6424050632911396
316	4.62776025236593
317	4.613207547169812
318	4.598746081504702
319	4.584375
320	4.570093457943925
321	4.555900621118012
322	4.541795665634675
323	4.527777777777778
324	4.513846153846154
325	4.5
326	4.489296636085627
327	4.478658536585366
328	4.4650455927051675
329	4.451515151515151
330	4.438066465256798
331	4.427710843373494
332	4.414414414414415
333	4.401197604790419
334	4.391044776119403
335	4.377976190476191
336	4.364985163204747
337	4.355029585798817
338	4.342182890855457
339	4.329411764705882
340	4.316715542521994
341	4.304093567251462
342	4.291545189504373
343	4.27906976744186
344	4.266666666666667
345	4.254335260115607
346	4.24207492795389
347	4.232758620689655
348	4.2206303724928365
349	4.208571428571428
