0	0.0	0.0	0.0	0.0
1	0.3	1.0	0.0	0.45825756949558394
2	0.3	1.0	0.0	0.45825756949558394
3	0.9	2.0	0.0	0.7000000000000001
4	1.0	3.0	0.0	0.8944271909999159
5	1.2	3.0	0.0	0.9797958971132712
6	1.7	3.0	0.0	1.0049875621120892
7	1.9	4.0	0.0	1.2206555615733703
8	2.3	4.0	1.0	1.2688577540449522
9	2.5	4.0	1.0	1.2041594578792296
10	2.6	4.0	1.0	1.1135528725660044
11	2.9	4.0	1.0	1.0440306508910548
12	3.7	6.0	1.0	1.4177446878757827
13	3.8	6.0	1.0	1.5362291495737217
14	4.1	7.0	2.0	1.5132745950421558
15	4.3	7.0	2.0	1.5524174696260025
16	4.6	8.0	2.0	1.624807680927192
17	5.0	8.0	2.0	1.7888543819998317
18	5.3	8.0	2.0	2.0024984394500787
19	5.5	10.0	2.0	2.3345235059857505
20	5.7	10.0	2.0	2.368543856465402
21	5.9	10.0	2.0	2.4677925358506134
22	6.0	11.0	2.0	2.6457513110645907
23	6.2	11.0	2.0	2.6
24	6.3	11.0	2.0	2.685144316419511
25	6.4	11.0	2.0	2.6907248094147422
26	6.8	11.0	2.0	2.9597297173897483
27	6.9	11.0	2.0	3.014962686336267
28	7.0	11.0	2.0	3.03315017762062
29	7.2	11.0	2.0	3.026549190084311
30	7.5	11.0	3.0	2.8372521918222215
31	7.8	11.0	3.0	2.85657137141714
32	8.0	11.0	3.0	2.8284271247461903
33	8.5	13.0	5.0	2.692582403567252
34	8.9	13.0	5.0	2.7
35	9.1	14.0	5.0	2.7367864366808017
36	9.4	15.0	6.0	2.764054992217051
37	9.7	15.0	6.0	2.6095976701399777
38	9.8	15.0	6.0	2.7129319932501073
39	9.9	15.0	7.0	2.5865034312755126
40	10.1	16.0	7.0	2.6999999999999997
41	10.4	16.0	7.0	2.5768197453450252
42	10.6	16.0	7.0	2.576819745345025
43	11.1	17.0	7.0	2.6248809496813377
44	11.3	17.0	7.0	2.6095976701399777
45	11.3	17.0	7.0	2.6095976701399777
46	11.6	17.0	7.0	2.727636339397171
47	11.9	17.0	7.0	2.7367864366808017
48	12.1	18.0	7.0	2.947880594596735
49	12.4	18.0	7.0	3.0724582991474434
50	12.8	18.0	7.0	3.1240998703626617
51	12.7	17.0	8.0	2.7946377224964243
52	12.8	17.0	8.0	2.8213471959331766
53	12.3	16.0	7.0	2.8653097563788807
54	12.5	16.0	7.0	2.6172504656604803
55	12.6	16.0	7.0	2.5768197453450252
56	12.1	16.0	7.0	2.507987240796891
57	12.0	16.0	7.0	2.449489742783178
58	11.8	16.0	7.0	2.4413111231467406
59	11.9	17.0	8.0	2.3853720883753127
60	12.1	18.0	9.0	2.467792535850613
61	12.2	17.0	9.0	2.2271057451320084
62	11.8	16.0	8.0	2.4413111231467406
63	11.9	15.0	8.0	2.467792535850613
64	11.9	15.0	7.0	2.6627053911388696
65	12.2	16.0	8.0	2.638181191654584
66	11.9	16.0	7.0	2.7
67	11.5	15.0	7.0	2.5787593916455256
68	11.3	16.0	7.0	2.72213151776324
69	11.5	17.0	6.0	3.0413812651491097
70	11.6	16.0	6.0	2.9393876913398134
71	11.4	16.0	6.0	3.006659275674582
72	11.7	17.0	6.0	3.2572994949804666
73	11.8	17.0	6.0	3.340658617698013
74	11.9	17.0	7.0	3.3600595232822887
75	12.1	17.0	7.0	3.3301651610693423
76	11.8	15.0	7.0	3.026549190084311
77	12.1	16.0	7.0	3.2388269481403293
78	12.0	16.0	7.0	3.255764119219941
79	12.0	16.0	7.0	3.1304951684997055
80	11.9	16.0	7.0	3.047950130825634
81	11.8	17.0	7.0	3.249615361854384
82	11.8	17.0	7.0	3.4292856398964497
83	11.6	17.0	8.0	3.2
84	11.3	17.0	7.0	3.1953090617340916
85	11.4	17.0	7.0	3.168595903550972
86	11.5	18.0	7.0	3.170173496829472
87	11.5	17.0	7.0	2.692582403567252
88	11.7	16.0	8.0	2.4919871588754225
89	11.9	17.0	8.0	2.844292530665579
90	11.9	17.0	8.0	2.844292530665579
91	12.0	18.0	8.0	2.9664793948382653
92	11.8	18.0	8.0	3.059411708155671
93	11.4	18.0	8.0	2.939387691339814
94	11.4	18.0	7.0	3.3823069050575527
95	11.7	18.0	7.0	3.1953090617340916
96	11.7	17.0	9.0	2.7946377224964243
97	11.5	17.0	8.0	2.80178514522438
98	11.6	18.0	8.0	3.2310988842807027
99	11.7	18.0	8.0	3.1638584039112754
100	11.7	19.0	7.0	3.4365680554879168
101	11.7	19.0	7.0	3.2264531609803355
102	11.7	19.0	7.0	3.163858403911275
103	11.8	19.0	7.0	3.2186953878862163
104	12.0	21.0	8.0	3.6606010435446255
105	11.9	20.0	8.0	3.505709628591621
106	12.1	20.0	8.0	3.5057096285916205
107	12.4	23.0	8.0	4.1521078984053394
108	12.3	22.0	8.0	3.925557285278104
109	12.3	22.0	8.0	3.925557285278104
110	12.2	22.0	9.0	3.789459064299283
111	12.1	21.0	9.0	3.419064199455752
112	12.0	21.0	9.0	3.286335345030997
113	12.4	19.0	9.0	2.8705400188814645
114	12.3	19.0	9.0	2.6095976701399777
115	11.9	19.0	9.0	2.808914381037628
116	12.1	19.0	9.0	2.773084924772409
117	12.6	19.0	9.0	2.727636339397171
118	12.9	18.0	10.0	2.3
119	12.7	17.0	9.0	2.1470910553583886
120	12.6	17.0	8.0	2.690724809414742
121	12.9	17.0	9.0	2.467792535850613
122	12.9	17.0	9.0	2.6248809496813377
123	12.9	17.0	9.0	2.7
124	12.9	17.0	10.0	2.5865034312755126
125	12.7	17.0	10.0	2.491987158875422
126	13.0	19.0	10.0	2.792848008753788
127	12.8	19.0	10.0	2.785677655436824
128	13.1	19.0	10.0	2.773084924772409
129	13.1	19.0	10.0	2.808914381037628
130	13.5	19.0	11.0	2.4596747752497685
131	13.6	20.0	11.0	2.5768197453450252
132	13.5	20.0	11.0	2.5
133	13.4	20.0	11.0	2.4576411454889016
134	13.4	20.0	11.0	2.4576411454889016
135	13.7	20.0	11.0	2.6095976701399777
136	13.7	20.0	10.0	2.6095976701399777
137	13.6	20.0	10.0	2.690724809414742
138	13.5	20.0	10.0	2.6172504656604803
139	13.7	20.0	10.0	2.6851443164195103
140	14.0	20.0	10.0	2.569046515733026
141	13.8	20.0	10.0	2.749545416973504
142	14.0	20.0	10.0	2.756809750418044
143	13.9	20.0	10.0	2.7367864366808017
144	13.9	20.0	10.0	2.7367864366808017
145	14.1	20.0	10.0	2.7
146	14.0	18.0	10.0	2.1908902300206643
147	14.1	19.0	10.0	2.507987240796891
148	13.8	19.0	9.0	2.7129319932501073
149	13.5	18.0	9.0	2.6551836094703507
150	13.5	17.0	9.0	2.3769728648009427
151	13.9	18.0	8.0	3.014962686336267
152	14.0	18.0	9.0	2.569046515733026
153	14.3	17.0	9.0	2.238302928559939
154	14.1	17.0	9.0	2.3853720883753127
155	14.1	17.0	9.0	2.4677925358506134
156	14.1	17.0	9.0	2.3
157	13.8	17.0	9.0	2.7129319932501073
158	13.9	17.0	9.0	2.467792535850613
159	13.8	17.0	9.0	2.4413111231467406
160	13.9	17.0	9.0	2.3000000000000003
161	13.8	18.0	7.0	2.925747767665559
162	13.7	18.0	7.0	2.968164415931166
163	13.1	18.0	5.0	3.3301651610693423
164	13.3	17.0	5.0	3.407345007480165
165	13.6	17.0	4.0	3.8522720568516444
166	13.5	18.0	4.0	3.930648801406709
167	13.1	18.0	4.0	3.8065732621348563
168	13.0	17.0	4.0	3.5777087639996634
169	12.9	17.0	4.0	3.5623026261113755
170	12.8	17.0	4.0	3.6
171	12.5	17.0	4.0	3.5
172	12.4	17.0	4.0	3.6110940170535577
173	12.4	17.0	5.0	3.5832945734337835
174	12.5	17.0	5.0	3.2939338184001206
175	12.5	16.0	5.0	3.263433774416144
176	12.3	16.0	5.0	3.3778691508109073
177	12.4	16.0	5.0	3.4698703145794942
178	12.2	16.0	6.0	3.1240998703626617
179	12.1	16.0	5.0	3.269556544854363
180	11.8	16.0	6.0	2.7856776554368237
181	11.8	15.0	7.0	2.4413111231467406
182	12.2	15.0	7.0	2.6381811916545836
183	12.3	17.0	7.0	2.8301943396169813
184	12.6	17.0	8.0	2.5768197453450252
185	12.0	16.0	8.0	2.280350850198276
186	11.8	16.0	8.0	2.2271057451320084
187	11.6	16.0	8.0	2.4576411454889016
188	11.9	17.0	7.0	2.913760456866693
189	11.7	17.0	6.0	3.3778691508109073
190	11.5	18.0	5.0	3.8794329482541645
191	11.4	19.0	5.0	4.029888335921977
192	11.5	19.0	6.0	3.721558813185679
193	11.9	20.0	6.0	3.7802116342871597
194	11.9	20.0	6.0	3.753664875824692
195	11.7	20.0	5.0	3.9255572852781047
196	11.6	20.0	5.0	3.8781438859330635
197	11.8	21.0	6.0	3.8935844667863573
198	12.0	21.0	6.0	3.8987177379235853
199	12.0	21.0	6.0	3.7682887362833544
200	11.8	20.0	6.0	3.4292856398964497
201	11.8	20.0	7.0	3.4
202	12.0	19.0	8.0	3.0983866769659336
203	11.7	17.0	8.0	2.6851443164195103
204	11.5	17.0	7.0	2.8722813232690143
205	11.7	17.0	8.0	2.8653097563788803
206	12.0	17.0	7.0	3.03315017762062
207	12.4	18.0	7.0	3.1685959035509725
208	12.3	18.0	7.0	3.132091952673165
209	12.5	17.0	9.0	2.3769728648009427
210	12.2	17.0	9.0	2.638181191654584
211	12.5	18.0	8.0	2.9748949561287032
212	12.4	18.0	8.0	2.939387691339814
213	12.7	18.0	8.0	2.9681644159311658
214	12.4	18.0	8.0	2.8354893757515653
215	12.4	16.0	9.0	2.576819745345025
216	12.6	18.0	8.0	2.9393876913398143
217	12.9	17.0	9.0	2.5865034312755126
218	12.8	17.0	9.0	2.5612496949731396
219	13.4	18.0	9.0	2.939387691339814
220	13.4	18.0	9.0	2.870540018881465
221	13.6	18.0	9.0	3.006659275674582
222	13.3	18.0	9.0	3.001666203960727
223	13.3	18.0	9.0	2.7946377224964243
224	13.2	19.0	9.0	2.9597297173897488
225	13.8	19.0	9.0	3.124099870362662
226	14.0	19.0	9.0	3.0659419433511785
227	13.9	19.0	9.0	3.014962686336267
228	14.1	20.0	9.0	2.981610303175115
229	14.5	20.0	10.0	2.5787593916455256
230	14.5	19.0	11.0	2.247220505424423
231	14.4	19.0	12.0	2.2891046284519194
232	14.0	18.0	11.0	2.449489742783178
233	13.9	18.0	11.0	2.5079872407968904
234	14.2	19.0	11.0	2.3151673805580453
235	14.4	20.0	11.0	2.537715508089904
236	14.7	20.0	11.0	2.238302928559939
237	15.3	20.0	12.0	2.238302928559939
238	14.9	19.0	12.0	2.211334438749598
239	15.1	20.0	12.0	2.4269322199023193
240	15.1	20.0	12.0	2.507987240796891
241	15.4	21.0	12.0	2.576819745345025
242	15.5	21.0	12.0	2.5
243	15.1	21.0	12.0	2.6627053911388696
244	15.2	21.0	12.0	2.6758176320519302
245	15.0	20.0	12.0	2.7202941017470885
246	15.1	21.0	12.0	2.913760456866693
247	15.1	21.0	11.0	2.9137604568666933
248	15.0	21.0	11.0	2.9664793948382653
249	15.4	20.0	12.0	2.28910462845192
250	15.5	19.0	12.0	2.0615528128088303
251	15.0	19.0	12.0	2.0
252	15.0	19.0	10.0	2.23606797749979
253	14.9	19.0	10.0	2.2113344387495983
254	15.0	19.0	10.0	2.3664319132398464
255	14.7	19.0	10.0	2.451530134426253
256	14.5	19.0	11.0	2.1563858652847827
257	14.3	19.0	12.0	2.193171219946131
258	14.5	19.0	12.0	2.29128784747792
259	14.3	18.0	11.0	2.238302928559939
260	14.4	18.0	11.0	2.2891046284519194
261	14.2	18.0	11.0	2.3579652245103193
262	14.3	18.0	11.0	2.451530134426253
263	14.2	18.0	10.0	2.6758176320519302
264	14.4	19.0	10.0	2.727636339397171
265	14.1	19.0	10.0	2.7730849247724096
266	14.0	18.0	11.0	2.449489742783178
267	13.8	18.0	10.0	2.2271057451320084
268	13.9	18.0	9.0	2.4269322199023193
269	13.6	19.0	8.0	2.8000000000000003
270	13.7	18.0	8.0	2.6476404589747453
271	14.1	20.0	8.0	2.981610303175115
272	14.5	20.0	8.0	3.170173496829472
273	14.5	18.0	7.0	3.263433774416144
274	14.8	18.0	8.0	3.059411708155671
275	14.4	19.0	7.0	3.2924155266308657
276	14.5	20.0	7.0	3.6124783736376886
277	14.5	20.0	8.0	3.4713109915419564
278	14.3	19.0	8.0	3.2572994949804666
279	13.9	19.0	7.0	3.23882694814033
280	13.8	18.0	7.0	3.0919249667480613
281	13.8	17.0	8.0	2.7129319932501077
282	13.9	17.0	8.0	2.7
283	13.9	18.0	8.0	2.947880594596735
284	13.5	17.0	8.0	2.7658633371878665
285	13.4	17.0	8.0	2.764054992217051
286	12.9	17.0	7.0	2.808914381037628
287	12.7	17.0	8.0	2.5709920264364885
288	12.9	17.0	8.0	2.5475478405713994
289	12.7	17.0	7.0	2.7221315177632404
290	12.6	16.0	8.0	2.244994432064365
291	12.8	16.0	9.0	1.9899748742132397
292	12.5	17.0	9.0	2.202271554554524
293	13.0	17.0	9.0	2.280350850198276
294	12.8	16.0	8.0	2.315167380558045
295	13.1	17.0	8.0	2.3430749027719964
296	12.9	16.0	8.0	2.3
297	12.7	16.0	8.0	2.193171219946131
298	12.6	16.0	8.0	2.1540659228538015
299	12.3	16.0	8.0	2.3685438564654024
300	12.0	16.0	8.0	2.5298221281347035
301	11.9	16.0	8.0	2.4677925358506134
302	11.6	16.0	8.0	2.5377155080899043
303	12.0	17.0	8.0	2.6076809620810595
304	11.9	17.0	8.0	2.5475478405713994
305	11.8	17.0	8.0	2.481934729198171
306	12.0	16.0	9.0	2.04939015319192
307	12.1	15.0	9.0	1.757839583124695
308	11.8	15.0	9.0	1.6613247725836147
309	11.7	15.0	9.0	1.676305461424021
310	11.9	15.0	9.0	1.7000000000000002
311	11.8	15.0	9.0	1.7204650534085253
312	12.0	15.0	9.0	1.61245154965971
313	12.0	15.0	9.0	1.7888543819998317
314	11.9	16.0	9.0	2.1656407827707715
315	12.0	16.0	9.0	2.1908902300206643
316	12.2	17.0	9.0	2.3579652245103193
317	12.2	17.0	9.0	2.2271057451320084
318	12.0	16.0	9.0	2.0
319	12.2	16.0	9.0	2.2715633383201093
320	12.3	17.0	9.0	2.451530134426253
321	11.9	17.0	8.0	2.467792535850613
322	11.6	16.0	8.0	2.1071307505705477
323	11.3	16.0	8.0	2.0518284528683193
324	10.8	16.0	8.0	2.315167380558045
325	11.0	14.0	8.0	1.8439088914585775
326	10.8	14.0	8.0	1.9390719429665317
327	10.8	15.0	7.0	2.315167380558045
328	10.9	15.0	7.0	2.211334438749598
329	10.9	15.0	7.0	2.1656407827707715
330	11.0	15.0	7.0	2.23606797749979
331	10.9	15.0	6.0	2.4269322199023193
332	11.1	15.0	7.0	2.2113344387495983
333	11.2	15.0	7.0	2.2271057451320084
334	11.2	15.0	6.0	2.6758176320519307
335	11.3	15.0	7.0	2.5317977802344327
336	11.7	15.0	7.0	2.794637722496424
337	11.4	16.0	6.0	3.2924155266308657
338	11.2	16.0	6.0	3.1874754901018454
339	11.3	16.0	6.0	2.968164415931166
340	11.1	16.0	6.0	3.014962686336267
341	10.8	17.0	6.0	3.2802438933713454
342	10.9	17.0	5.0	3.448187929913334
343	10.6	15.0	5.0	3.0724582991474434
344	10.9	15.0	4.0	3.3000000000000003
345	10.7	17.0	3.0	3.7696153649941526
346	11.0	18.0	3.0	4.0743097574926725
347	11.2	17.0	3.0	3.815756805667783
