0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	0.0
9	0.0
10	0.0
11	141.0
12	282.0
13	423.0
14	564.0
15	705.0
16	846.0
17	987.0
18	1128.0
19	1269.0
20	1410.0
21	1551.0
22	1692.0
23	1833.0
24	1974.0
25	2115.0
26	2256.0
27	2397.0
28	2538.0
29	3222.0
30	3906.0
31	4590.0
32	5274.0
33	6953.0
34	8632.0
35	10311.0
36	11990.0
37	13669.0
38	15348.0
39	17027.0
40	18706.0
41	20385.0
42	22064.0
43	24552.0
44	27040.0
45	29528.0
46	32120.0
47	34712.0
48	37304.0
49	39896.0
50	42751.0
51	45606.0
52	48461.0
53	51316.0
54	54171.0
55	57331.0
56	60491.0
57	64380.0
58	68269.0
59	72158.0
60	76047.0
61	79936.0
62	83825.0
63	87714.0
64	91746.0
65	96706.0
66	101666.0
67	106626.0
68	111586.0
69	116996.0
70	122768.0
71	128540.0
72	134312.0
73	140084.0
74	145856.0
75	151628.0
76	157400.0
77	163172.0
78	168944.0
79	175225.0
80	181506.0
81	187919.0
82	194332.0
83	201309.0
84	208286.0
85	215263.0
86	222499.0
87	229735.0
88	236971.0
89	244207.0
90	251443.0
91	259405.0
92	267367.0
93	275329.0
94	283291.0
95	291369.0
96	299447.0
97	307525.0
98	315603.0
99	324574.0
100	333545.0
101	342516.0
102	351730.0
103	360944.0
104	370158.0
105	379372.0
106	388586.0
107	397800.0
108	407014.0
109	416228.0
110	425442.0
111	434656.0
112	443870.0
113	453929.0
114	463988.0
115	474047.0
116	485092.0
117	496137.0
118	507182.0
119	518227.0
120	529272.0
121	540317.0
122	551362.0
123	562407.0
124	573452.0
125	584759.0
126	596066.0
127	607373.0
128	618790.0
129	630207.0
130	641624.0
131	653910.0
132	666879.0
133	680486.0
134	694093.0
135	707700.0
136	721307.0
137	734914.0
138	748521.0
139	762128.0
140	775941.0
141	789754.0
142	803567.0
143	817380.0
144	831193.0
145	845404.0
146	859615.0
147	873826.0
148	888283.0
149	902740.0
150	917197.0
151	931654.0
152	946111.0
153	961139.0
154	976167.0
155	991195.0
156	1006223.0
157	1021251.0
158	1036380.0
159	1051509.0
160	1066638.0
161	1081767.0
162	1096896.0
163	1112025.0
164	1127154.0
165	1142283.0
166	1157412.0
167	1173286.0
168	1189160.0
169	1205034.0
170	1220908.0
171	1236782.0
172	1252656.0
173	1268530.0
174	1284625.0
175	1300720.0
176	1317465.0
177	1335014.0
178	1353393.0
179	1372718.0
180	1392043.0
181	1412125.0
182	1432207.0
183	1452289.0
184	1472371.0
185	1492453.0
186	1512535.0
187	1532617.0
188	1552883.0
189	1574145.0
190	1595407.0
191	1616669.0
192	1637931.0
193	1659193.0
194	1680455.0
195	1701717.0
196	1722979.0
197	1744241.0
198	1765503.0
199	1786984.0
200	1808465.0
201	1829946.0
202	1851427.0
203	1872908.0
204	1894389.0
205	1915870.0
206	1937351.0
207	1958832.0
208	1980313.0
209	2001794.0
210	2023275.0
211	2044756.0
212	2066237.0
213	2087718.0
214	2109346.0
215	2130974.0
216	2152602.0
217	2174230.0
218	2195858.0
219	2217486.0
220	2239114.0
221	2260742.0
222	2282514.0
223	2304286.0
224	2326058.0
225	2348197.0
226	2370336.0
227	2392475.0
228	2415581.0
229	2438687.0
230	2461903.0
231	2485119.0
232	2508335.0
233	2531551.0
234	2554767.0
235	2577983.0
236	2601199.0
237	2624415.0
238	2648053.0
239	2671809.0
240	2695565.0
241	2719864.0
242	2744163.0
243	2768575.0
244	2792987.0
245	2817399.0
246	2841811.0
247	2866223.0
248	2890635.0
249	2915047.0
250	2939459.0
251	2963871.0
252	2988414.0
253	3012957.0
254	3037500.0
255	3062043.0
256	3086586.0
257	3111129.0
258	3135672.0
259	3160215.0
260	3184758.0
261	3209301.0
262	3233844.0
263	3258387.0
264	3282930.0
265	3307602.0
266	3332274.0
267	3358280.0
268	3384286.0
269	3410292.0
270	3436940.0
271	3463588.0
272	3490236.0
273	3516884.0
274	3544137.0
275	3571390.0
276	3598919.0
277	3626448.0
278	3653977.0
279	3681506.0
280	3709440.0
281	3737374.0
282	3765308.0
283	3793242.0
284	3821176.0
285	3849110.0
286	3877044.0
287	3904978.0
288	3932912.0
289	3960846.0
290	3988780.0
291	4016714.0
292	4044648.0
293	4072582.0
294	4100516.0
295	4128450.0
296	4156384.0
297	4184318.0
298	4212252.0
299	4240186.0
300	4268120.0
301	4296054.0
302	4323988.0
303	4351922.0
304	4380296.0
305	4408774.0
306	4437252.0
307	4465730.0
308	4494208.0
309	4522846.0
310	4551484.0
311	4580122.0
312	4608760.0
313	4637398.0
314	4666036.0
315	4694674.0
316	4723436.0
317	4752198.0
318	4780960.0
319	4809992.0
320	4839024.0
321	4868056.0
322	4897088.0
323	4926231.0
324	4955374.0
325	4984517.0
326	5013908.0
327	5043299.0
328	5072690.0
329	5102081.0
330	5131472.0
331	5160863.0
332	5190413.0
333	5220858.0
334	5251303.0
335	5281748.0
336	5312193.0
337	5342638.0
338	5373083.0
339	5403528.0
340	5433973.0
341	5464658.0
342	5495343.0
343	5526028.0
344	5557254.0
345	5588480.0
346	5619706.0
347	5650932.0
348	5682158.0
349	5713384.0
350	5744610.0
351	5775836.0
352	5807062.0
353	5838288.0
354	5869514.0
355	5900740.0
356	5932208.0
357	5963676.0
358	5995144.0
359	6026612.0
360	6058080.0
361	6089747.0
362	6121414.0
363	6153368.0
364	6185555.0
365	6217742.0
366	6249929.0
367	6282116.0
368	6314303.0
369	6346490.0
370	6378677.0
371	6410864.0
372	6443051.0
373	6475238.0
374	6507425.0
375	6539926.0
376	6572427.0
377	6604928.0
378	6637429.0
379	6669930.0
380	6702431.0
381	6735037.0
382	6767643.0
383	6800249.0
384	6832855.0
385	6865461.0
386	6898067.0
387	6930673.0
388	6963279.0
389	6995885.0
390	7028599.0
391	7061313.0
392	7094027.0
393	7126741.0
394	7159835.0
395	7192929.0
396	7226023.0
397	7259117.0
398	7292211.0
399	7325305.0
400	7358399.0
401	7391605.0
402	7424811.0
403	7458017.0
404	7491223.0
405	7524429.0
406	7557635.0
407	7591803.0
408	7625971.0
409	7660139.0
410	7694307.0
411	7728740.0
412	7763173.0
413	7797606.0
414	7832261.0
415	7866916.0
416	7901571.0
417	7936226.0
418	7970881.0
419	8005536.0
420	8040191.0
421	8074846.0
422	8110256.0
423	8145666.0
424	8181076.0
425	8216486.0
426	8251896.0
427	8287306.0
428	8323237.0
429	8359168.0
430	8395099.0
431	8431030.0
432	8467155.0
433	8503280.0
434	8539405.0
435	8575770.0
436	8612135.0
437	8648500.0
438	8684865.0
439	8721230.0
440	8757595.0
441	8794714.0
442	8831833.0
443	8868952.0
444	8906071.0
445	8943190.0
446	8980309.0
447	9017428.0
448	9055163.0
449	9093495.0
450	9131827.0
